# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1413393229.905993938446045,0.00610,0.00013,0.00125,0.00464,0.00363,0.00135,0.01709
1413393229.955986976623535,0.00361,0.00058,0.00091,0.00549,0.00058,0.00139,0.01256
1413393230.005970716476440,0.00361,0.00026,0.00246,0.00478,0.00018,0.00146,0.01276
1413393230.055969953536987,0.00219,0.00013,0.00047,0.00421,0.00129,0.00195,0.01024
1413393230.105962038040161,0.00413,0.00016,0.00178,0.00412,0.00015,0.00183,0.01217
1413393230.155960321426392,0.00322,0.00015,0.00267,0.00357,0.00127,0.00156,0.01244
1413393230.205969810485840,0.00310,0.00014,0.00093,0.00344,0.00000,0.00219,0.00980
1413393230.255975008010864,0.00259,0.00012,0.00059,0.00414,0.00115,0.00279,0.01138
1413393230.305968761444092,0.00243,0.00019,0.00036,0.00307,0.00000,0.00150,0.00756
1413393230.355974674224854,0.01031,0.00014,0.00033,0.00287,0.00012,0.00129,0.01505
1413393230.405992269515991,0.00571,0.00019,0.00055,0.00347,0.00028,0.00136,0.01156
1413393230.455988168716431,0.00329,0.00013,0.00076,0.00315,0.00040,0.00163,0.00936
1413393230.505983114242554,0.00208,0.00012,0.00029,0.00323,0.00019,0.00155,0.00746
1413393230.555981636047363,0.00302,0.00012,0.00020,0.00408,0.00055,0.00160,0.00958
1413393230.605986118316650,0.00224,0.00014,0.00059,0.00298,0.00119,0.00143,0.00856
1413393230.655997276306152,0.00245,0.00011,0.00088,0.00284,0.00299,0.00164,0.01091
1413393230.705994129180908,0.00309,0.00020,0.00096,0.00450,0.00204,0.00150,0.01229
1413393230.755995035171509,0.00281,0.00015,0.00028,0.00404,0.00338,0.00175,0.01241
1413393230.805980443954468,0.00273,0.00013,0.00099,0.00366,0.00202,0.00136,0.01090
1413393230.855971097946167,0.00376,0.00014,0.00022,0.00687,0.00030,0.00143,0.01272
1413393230.905968189239502,0.00251,0.00015,0.00065,0.00299,0.00085,0.00121,0.00836
1413393230.955955982208252,0.00269,0.00014,0.00024,0.00349,0.00000,0.00132,0.00788
1413393231.005954980850220,0.00268,0.00013,0.00062,0.00515,0.00362,0.00149,0.01368
1413393231.055957078933716,0.00263,0.00015,0.00021,0.00404,0.00032,0.00142,0.00877
1413393231.105971574783325,0.00225,0.00013,0.00077,0.00340,0.00034,0.00143,0.00833
1413393231.155983686447144,0.00250,0.00014,0.00084,0.00365,0.00394,0.00140,0.01248
1413393231.205991983413696,0.00797,0.00016,0.00113,0.00396,0.00049,0.00165,0.01536
1413393231.255995035171509,0.00230,0.00013,0.00064,0.00404,0.00029,0.00134,0.00875
1413393231.305992126464844,0.00254,0.00015,0.00008,0.00374,0.00111,0.00127,0.00890
1413393231.355992555618286,0.00302,0.00012,0.00007,0.00494,0.00012,0.00133,0.00959
1413393231.405989646911621,0.00332,0.00015,0.00018,0.00371,0.00000,0.00163,0.00900
1413393231.455993413925171,0.00273,0.00013,0.00154,0.00339,0.00501,0.00131,0.01411
1413393231.505997419357300,0.00251,0.00012,0.00064,0.00406,0.00028,0.00340,0.01101
1413393231.556002378463745,0.00242,0.00013,0.00185,0.00493,0.00000,0.00142,0.01075
1413393231.605999469757080,0.00282,0.00016,0.00096,0.00394,0.00196,0.00125,0.01108
1413393231.655996084213257,0.00259,0.00014,0.00077,0.00451,0.00030,0.00168,0.00999
1413393231.705990076065063,0.00269,0.00015,0.00022,0.00556,0.00028,0.00134,0.01025
1413393231.755973339080811,0.00547,0.00015,0.00248,0.00418,0.00359,0.00166,0.01753
1413393231.805965185165405,0.00294,0.00016,0.00030,0.00443,0.00000,0.00136,0.00920
1413393231.855951309204102,0.00270,0.00016,0.00003,0.00481,0.00018,0.00145,0.00933
1413393231.905944824218750,0.00518,0.00016,0.00040,0.00460,0.00000,0.00148,0.01183
1413393231.955939292907715,0.00298,0.00014,0.00061,0.00575,0.00040,0.00199,0.01187
1413393232.005946397781372,0.00299,0.00014,0.00041,0.00468,0.00303,0.00128,0.01251
1413393232.055954933166504,0.00342,0.00014,0.00638,0.00449,0.00153,0.00157,0.01753
1413393232.105958700180054,0.00880,0.00014,0.00034,0.00464,0.00021,0.00164,0.01577
1413393232.155956268310547,0.00865,0.00016,0.00062,0.00432,0.00117,0.00183,0.01674
