# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403638530.494854211807251,0.00810,0.00009,0.00023,0.00000,0.00031,0.00176,0.01048
1403638530.544854164123535,0.00411,0.00009,0.00005,0.00000,0.00081,0.00130,0.00636
1403638530.594854354858398,0.00271,0.00008,0.00006,0.00000,0.00001,0.00128,0.00415
1403638530.644854307174683,0.00271,0.00009,0.00004,0.00000,0.00000,0.00143,0.00427
1403638530.694854259490967,0.00284,0.00008,0.00007,0.00000,0.00038,0.00139,0.00475
1403638530.744854211807251,0.00877,0.00009,0.00008,0.00000,0.00022,0.00132,0.01048
1403638530.794854164123535,0.00270,0.00009,0.00011,0.00000,0.00003,0.00156,0.00449
1403638530.844854354858398,0.00364,0.00009,0.00013,0.00000,0.00001,0.00158,0.00546
1403638530.894854307174683,0.00643,0.00017,0.00011,0.00000,0.00057,0.00222,0.00950
1403638530.944854259490967,0.00798,0.00011,0.00008,0.00000,0.00003,0.00167,0.00986
1403638530.994854211807251,0.00302,0.00008,0.00003,0.00000,0.00048,0.00216,0.00577
1403638531.044854164123535,0.00732,0.00011,0.00003,0.00000,0.00010,0.00167,0.00924
1403638531.094854354858398,0.00730,0.00009,0.00003,0.00000,0.00034,0.00163,0.00939
1403638531.144854307174683,0.00294,0.00009,0.00003,0.00000,0.00015,0.00139,0.00459
1403638531.194854259490967,0.00311,0.00008,0.00003,0.00000,0.00006,0.00138,0.00466
1403638531.244854211807251,0.00503,0.00011,0.00023,0.00000,0.00000,0.00184,0.00721
1403638531.294854164123535,0.00610,0.00010,0.00004,0.00000,0.00089,0.00161,0.00875
1403638531.344854354858398,0.00441,0.00009,0.00003,0.00000,0.00008,0.00154,0.00615
1403638531.394854307174683,0.00308,0.00008,0.00003,0.00000,0.00006,0.00177,0.00502
1403638531.444854259490967,0.00275,0.00008,0.00004,0.00000,0.00042,0.00134,0.00463
1403638531.494854211807251,0.00265,0.00008,0.00003,0.00000,0.00041,0.00137,0.00454
1403638531.544854164123535,0.00244,0.00007,0.00004,0.00000,0.00003,0.00150,0.00409
1403638531.594854354858398,0.00324,0.00009,0.00004,0.00000,0.00035,0.00155,0.00527
1403638531.644854307174683,0.00502,0.00014,0.00006,0.00000,0.00013,0.00253,0.00788
1403638531.694854259490967,0.00676,0.00009,0.00005,0.00000,0.00031,0.00160,0.00881
1403638531.744854211807251,0.00609,0.00008,0.00004,0.00000,0.00032,0.00139,0.00794
1403638531.794854164123535,0.00341,0.00009,0.00005,0.00000,0.00025,0.00146,0.00526
1403638531.844854354858398,0.00269,0.00009,0.00005,0.00000,0.00004,0.00175,0.00463
1403638531.894854307174683,0.00546,0.00009,0.00006,0.00000,0.00112,0.00150,0.00823
1403638531.944854259490967,0.00505,0.00009,0.00007,0.00000,0.00009,0.00201,0.00730
1403638531.994854211807251,0.00856,0.00009,0.00005,0.00000,0.00006,0.00180,0.01056
1403638532.044854164123535,0.00683,0.00013,0.00008,0.00000,0.00048,0.00156,0.00908
1403638532.094854354858398,0.00338,0.00011,0.00007,0.00000,0.00053,0.00153,0.00563
1403638532.144854307174683,0.00540,0.00009,0.00005,0.00000,0.00004,0.00196,0.00754
1403638532.194854259490967,0.00499,0.00008,0.00005,0.00000,0.00023,0.00137,0.00673
1403638532.244854211807251,0.00413,0.00011,0.00007,0.00000,0.00037,0.00156,0.00624
1403638532.294854164123535,0.00280,0.00008,0.00005,0.00000,0.00031,0.00158,0.00482
1403638532.344854354858398,0.00381,0.00008,0.00005,0.00000,0.00032,0.00153,0.00579
1403638532.394854307174683,0.00330,0.00009,0.00006,0.00000,0.00022,0.00145,0.00512
1403638532.444854259490967,0.00721,0.00009,0.00006,0.00000,0.00004,0.00172,0.00912
1403638532.494854211807251,0.00636,0.00008,0.00005,0.00000,0.00093,0.00162,0.00904
1403638532.544854164123535,0.00324,0.00009,0.00005,0.00000,0.00008,0.00158,0.00505
1403638532.594854354858398,0.00330,0.00008,0.00005,0.00000,0.00006,0.00161,0.00510
1403638532.644854307174683,0.00309,0.00008,0.00005,0.00000,0.00013,0.00433,0.00769
1403638532.694854259490967,0.00264,0.00008,0.00006,0.00000,0.00030,0.00140,0.00449
1403638532.744854211807251,0.00263,0.00008,0.00006,0.00000,0.00003,0.00144,0.00424
1403638532.794854164123535,0.00282,0.00009,0.00006,0.00000,0.00023,0.00144,0.00463
1403638532.844854354858398,0.00295,0.00008,0.00006,0.00000,0.00007,0.00194,0.00511
1403638532.894854307174683,0.00277,0.00016,0.00009,0.00000,0.00072,0.00165,0.00539
1403638532.944854259490967,0.00265,0.00008,0.00005,0.00000,0.00030,0.00144,0.00452
1403638532.994854211807251,0.00707,0.00008,0.00006,0.00000,0.00021,0.00168,0.00911
1403638533.044854164123535,0.00837,0.00008,0.00005,0.00000,0.00004,0.00162,0.01017
1403638533.094854354858398,0.00384,0.00008,0.00006,0.00000,0.00095,0.00162,0.00656
1403638533.144854307174683,0.00346,0.00013,0.00008,0.00000,0.00010,0.00156,0.00534
1403638533.194854259490967,0.01114,0.00012,0.00009,0.00000,0.00021,0.00177,0.01333
1403638533.244854211807251,0.00423,0.00008,0.00006,0.00000,0.00014,0.00220,0.00670
1403638533.294854164123535,0.00687,0.00013,0.00005,0.00000,0.00031,0.00193,0.00930
