# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403637161.039059400558472,0.00168,0.00013,0.00004,0.00479,0.00000,0.00147,0.00811
1403637161.089153289794922,0.00250,0.00012,0.00240,0.00455,0.00095,0.00648,0.01699
1403637161.139195442199707,0.00307,0.00021,0.00054,0.00437,0.00000,0.00161,0.00980
1403637161.189221858978271,0.00185,0.00015,0.00296,0.00561,0.00024,0.00192,0.01274
1403637161.239221096038818,0.00219,0.00014,0.00075,0.00415,0.00088,0.00207,0.01019
1403637161.289218425750732,0.00222,0.00022,0.00063,0.00540,0.00172,0.00131,0.01150
1403637161.339137554168701,0.00181,0.00014,0.00398,0.00448,0.00096,0.00136,0.01274
1403637161.389067411422729,0.00274,0.00015,0.00008,0.00479,0.00003,0.00131,0.00910
1403637161.438988208770752,0.00236,0.00014,0.00007,0.00485,0.00000,0.00131,0.00873
1403637161.488959074020386,0.00243,0.00013,0.00015,0.00645,0.00103,0.00188,0.01206
1403637161.538894653320312,0.00267,0.00013,0.00062,0.00428,0.00098,0.00153,0.01021
1403637161.588868141174316,0.00537,0.00016,0.00020,0.00432,0.00003,0.00184,0.01193
1403637161.638851165771484,0.00251,0.00025,0.00090,0.00372,0.00000,0.00140,0.00878
1403637161.688864469528198,0.00275,0.00016,0.00459,0.00336,0.00394,0.00154,0.01635
1403637161.738853693008423,0.00261,0.00013,0.00049,0.00310,0.00003,0.00155,0.00791
1403637161.788854598999023,0.00237,0.00012,0.00011,0.00252,0.00590,0.00154,0.01255
1403637161.838840961456299,0.00274,0.00013,0.00029,0.00345,0.00003,0.00143,0.00806
1403637161.888818025588989,0.00215,0.00013,0.00073,0.00221,0.00003,0.00134,0.00660
1403637161.938794612884521,0.00209,0.00013,0.00094,0.00345,0.00153,0.00192,0.01005
1403637161.988790988922119,0.00322,0.00013,0.00020,0.00199,0.00149,0.00131,0.00834
1403637162.038786411285400,0.00284,0.00013,0.00037,0.00222,0.00003,0.00160,0.00718
1403637162.088805913925171,0.00203,0.00011,0.00033,0.00199,0.00000,0.00137,0.00584
1403637162.138831138610840,0.01473,0.00013,0.00029,0.00173,0.00001,0.00139,0.01828
1403637162.188857078552246,0.01214,0.00012,0.00008,0.00178,0.00016,0.00167,0.01594
1403637162.238919496536255,0.00581,0.00011,0.00004,0.00205,0.00681,0.00168,0.01650
1403637162.288969039916992,0.00228,0.00012,0.00018,0.00242,0.00554,0.00136,0.01191
1403637162.338996171951294,0.00566,0.00014,0.00006,0.00349,0.00473,0.00217,0.01625
1403637162.389009952545166,0.00209,0.00014,0.00008,0.00400,0.00016,0.00135,0.00783
1403637162.439012527465820,0.00269,0.00015,0.00009,0.00392,0.00164,0.00128,0.00976
1403637162.489027976989746,0.00267,0.00013,0.00074,0.00383,0.00184,0.00139,0.01061
1403637162.539047241210938,0.00226,0.00019,0.00414,0.00398,0.00000,0.00144,0.01201
1403637162.589027881622314,0.00249,0.00016,0.00134,0.00359,0.00107,0.00135,0.01002
1403637162.639003515243530,0.00249,0.00015,0.00025,0.00538,0.00153,0.00143,0.01121
1403637162.688966035842896,0.00240,0.00014,0.00201,0.00391,0.00351,0.00124,0.01321
1403637162.738938570022583,0.00214,0.00014,0.00035,0.00430,0.00095,0.00132,0.00920
1403637162.788934707641602,0.00200,0.00014,0.00030,0.00384,0.00000,0.00152,0.00779
1403637162.838934659957886,0.00218,0.00016,0.00030,0.00366,0.00115,0.00141,0.00886
1403637162.888962984085083,0.00434,0.00015,0.00214,0.00329,0.00100,0.00132,0.01225
1403637162.938969135284424,0.00629,0.00015,0.00040,0.00326,0.00014,0.00125,0.01148
1403637162.988969087600708,0.00186,0.00012,0.00033,0.00270,0.00080,0.00131,0.00712
1403637163.038976907730103,0.00186,0.00012,0.00013,0.00280,0.00001,0.00133,0.00625
1403637163.088985204696655,0.00324,0.00020,0.00077,0.00371,0.00012,0.00135,0.00939
1403637163.139003992080688,0.00184,0.00011,0.00004,0.00280,0.00929,0.00139,0.01547
1403637163.188987970352173,0.00243,0.00015,0.00102,0.00320,0.00164,0.00126,0.00971
1403637163.238981246948242,0.00413,0.00015,0.00088,0.00269,0.00002,0.00172,0.00960
1403637163.288968801498413,0.00236,0.00013,0.00011,0.00288,0.00867,0.00159,0.01574
1403637163.338958024978638,0.00299,0.00015,0.00022,0.00361,0.00015,0.00133,0.00846
1403637163.388942003250122,0.00665,0.00015,0.00137,0.00284,0.00000,0.00133,0.01233
1403637163.438939332962036,0.00731,0.00016,0.00152,0.00425,0.00003,0.00163,0.01490
1403637163.488932609558105,0.00832,0.00013,0.00142,0.00275,0.00789,0.00169,0.02220
1403637163.538942813873291,0.00379,0.00015,0.00064,0.00360,0.00070,0.00135,0.01022
1403637163.588945388793945,0.00773,0.00013,0.00162,0.00285,0.00000,0.00294,0.01528
1403637163.638948917388916,0.00949,0.00014,0.00012,0.00272,0.00002,0.00138,0.01386
1403637163.688950300216675,0.00266,0.00014,0.00026,0.00400,0.00003,0.00160,0.00869
1403637163.738959789276123,0.00640,0.00012,0.00059,0.00228,0.00017,0.00162,0.01119
1403637163.788974285125732,0.00251,0.00014,0.00121,0.00195,0.00339,0.00137,0.01058
1403637163.838991403579712,0.00326,0.00013,0.00024,0.00252,0.00014,0.00137,0.00766
1403637163.888998031616211,0.00222,0.00012,0.00046,0.00248,0.00000,0.00150,0.00678
1403637163.939000844955444,0.00197,0.00011,0.00055,0.00232,0.00652,0.00141,0.01290
1403637163.989003896713257,0.00400,0.00015,0.00043,0.00317,0.00000,0.00136,0.00911
1403637164.039006948471069,0.00292,0.00014,0.00009,0.00278,0.00109,0.00158,0.00860
1403637164.089023828506470,0.00613,0.00013,0.00295,0.00282,0.00498,0.00144,0.01845
1403637164.139018058776855,0.00406,0.00016,0.00021,0.00400,0.00092,0.00144,0.01079
1403637164.189013719558716,0.00688,0.00015,0.00303,0.00343,0.00329,0.00142,0.01820
1403637164.238992691040039,0.00800,0.00015,0.00039,0.00375,0.00170,0.00202,0.01600
1403637164.288974523544312,0.00274,0.00022,0.00025,0.00518,0.00185,0.00142,0.01165
1403637164.338958740234375,0.00296,0.00017,0.00089,0.00403,0.00019,0.00140,0.00965
1403637164.388932228088379,0.00222,0.00013,0.00008,0.00313,0.00190,0.00142,0.00888
1403637164.438921451568604,0.00448,0.00024,0.00029,0.00356,0.00125,0.00134,0.01115
1403637164.488918781280518,0.00244,0.00012,0.00067,0.00347,0.00000,0.00429,0.01098
1403637164.538914203643799,0.00241,0.00013,0.00063,0.00328,0.00011,0.00138,0.00794
1403637164.588912487030029,0.00325,0.00013,0.00017,0.00335,0.00000,0.00139,0.00830
1403637164.638911247253418,0.00265,0.00012,0.00178,0.00298,0.00787,0.00127,0.01667
1403637164.688906908035278,0.00304,0.00015,0.00212,0.00422,0.00198,0.00137,0.01288
1403637164.738903999328613,0.00297,0.00014,0.00012,0.00390,0.00000,0.00151,0.00864
1403637164.788899660110474,0.00303,0.00013,0.00145,0.00351,0.00301,0.00155,0.01268
1403637164.838892459869385,0.00268,0.00016,0.00046,0.00444,0.00026,0.00123,0.00923
1403637164.888885736465454,0.00297,0.00014,0.00018,0.00285,0.00000,0.00144,0.00757
1403637164.938886165618896,0.00292,0.00012,0.00086,0.00208,0.00052,0.00132,0.00781
