# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403715901.683665037155151,0.00327,0.00013,0.00118,0.00168,0.00009,0.00131,0.00767
1403715901.733659982681274,0.00411,0.00014,0.00027,0.00283,0.00040,0.00132,0.00908
1403715901.783658027648926,0.00350,0.00011,0.00042,0.00186,0.00201,0.00126,0.00917
1403715901.833652973175049,0.00322,0.00012,0.00076,0.00191,0.00185,0.00140,0.00925
1403715901.883644580841064,0.00470,0.00012,0.00047,0.00399,0.00234,0.00171,0.01334
1403715901.933637619018555,0.00241,0.00011,0.00036,0.00222,0.00049,0.00145,0.00704
1403715901.983621120452881,0.00355,0.00013,0.00082,0.00252,0.00155,0.00158,0.01016
1403715902.033636569976807,0.00688,0.00011,0.00063,0.00226,0.00205,0.00228,0.01422
1403715902.083660125732422,0.00529,0.00011,0.00250,0.00356,0.00148,0.00140,0.01434
1403715902.133670330047607,0.00424,0.00017,0.00059,0.00300,0.00549,0.00127,0.01476
1403715902.183668851852417,0.00269,0.00012,0.00018,0.00309,0.00102,0.00137,0.00847
1403715902.233666896820068,0.00439,0.00014,0.00044,0.00317,0.00012,0.00127,0.00952
1403715902.283672571182251,0.00283,0.00013,0.00094,0.00379,0.00072,0.00134,0.00975
1403715902.333670854568481,0.00396,0.00017,0.00075,0.00365,0.00000,0.00127,0.00980
1403715902.383670330047607,0.00435,0.00022,0.00134,0.00269,0.00000,0.00136,0.00996
1403715902.433665752410889,0.00433,0.00017,0.00032,0.00396,0.00000,0.00170,0.01049
1403715902.483659982681274,0.00310,0.00011,0.00054,0.00253,0.00165,0.00139,0.00932
1403715902.533667564392090,0.00381,0.00013,0.00046,0.00251,0.00209,0.00134,0.01034
1403715902.583655595779419,0.00279,0.00012,0.00047,0.00290,0.00027,0.00159,0.00815
1403715902.633643865585327,0.00332,0.00012,0.00037,0.00260,0.00406,0.00172,0.01219
1403715902.683631181716919,0.00410,0.00026,0.00122,0.00335,0.00017,0.00135,0.01045
1403715902.733619689941406,0.00322,0.00015,0.00048,0.00345,0.00050,0.00152,0.00933
1403715902.783612489700317,0.00384,0.00015,0.00043,0.00311,0.00137,0.00132,0.01023
1403715902.833601474761963,0.00494,0.00014,0.00025,0.00335,0.00045,0.00136,0.01049
1403715902.883598089218140,0.00295,0.00015,0.00107,0.00313,0.00253,0.00125,0.01109
1403715902.933589935302734,0.00344,0.00013,0.00020,0.00292,0.00000,0.00167,0.00836
1403715902.983583211898804,0.00324,0.00013,0.00025,0.00282,0.00027,0.00150,0.00820
1403715903.033564805984497,0.00710,0.00016,0.00058,0.00302,0.00092,0.00149,0.01327
1403715903.083553552627563,0.00625,0.00021,0.00077,0.00480,0.00000,0.00183,0.01386
1403715903.133545398712158,0.00418,0.00013,0.00074,0.00263,0.00098,0.00127,0.00994
1403715903.183536291122437,0.00935,0.00015,0.00039,0.00225,0.00000,0.00134,0.01349
1403715903.233546257019043,0.00577,0.00013,0.00066,0.00200,0.00081,0.00153,0.01091
1403715903.283562660217285,0.00379,0.00013,0.00135,0.00183,0.00015,0.00135,0.00859
1403715903.333574533462524,0.00324,0.00016,0.00151,0.00244,0.00153,0.00134,0.01023
1403715903.383577823638916,0.00457,0.00012,0.00067,0.00203,0.00002,0.00161,0.00903
